severity,candidate_index,candidate_id,lipid_name,fragment_nonzero_count,protected_fragment_channel,requested_dropout_rate,dropped_fragment_count,dropped_fragment_channels,achieved_dropout_rate,parent_multiplier,fragment_log_sigma,full_cosine_A_target_vs_A_solver,fragment_cosine_A_target_vs_A_solver,parent_cosine_A_target_vs_A_solver,source_column_l2,target_column_l2,latent_provenance,pre_dropout_log_distortion_sha256
MODERATE,343,PC+HCOO__0032,PC 14:0_18:0,66,39,0.1,10,"[38, 124, 136, 343, 346, 404, 411, 571, 813, 819]",0.15151515151515152,1.0070328757009561,0.2,0.9952753180999148,0.995275299102988,1.0,1.0000001192092896,1.0,"{""seeds"": {""fragment_dropout"": 11833476769363832869, ""fragment_intensity"": 8897979029270632839, ""parent"": 6900245525434170445}, ""u_sha256"": ""9fb491ddc82c467b786dcd764d97e87db6b12b6e9220e9f5964d056be6f3b32d"", ""v"": 0.03516437850478016, ""z_sha256"": ""4bfd4bbc86ef9d982674331b81a5c3e993c6c3daa20b8fbae2eebb58d9e5e0be""}",8934a7aef8fd6548fd2f2a340d8dd62323f07cc84d58d83d3a2ad0887fd8cb7f
MILD,344,PC+HCOO__0033,PC 14:0_18:1,66,39,0.05,1,[557],0.015151515151515152,1.0746421266189936,0.1,0.9969013897421102,0.9969013470529013,0.9999999999999996,1.0,1.0000001192092896,"{""seeds"": {""fragment_dropout"": 9608764072102833704, ""fragment_intensity"": 16197682037001468717, ""parent"": 2518748271140679274}, ""u_sha256"": ""638dc2826087dd328cbc7cf00ae81ea1a55b287bc061e798aa3d26c8b6076c85"", ""v"": 0.746421266189937, ""z_sha256"": ""c884338293a3b884ef265e5471c75fe39628e895df0b9dce7b386c1b1aee3e8d""}",1b07fa42df9172e8397a087060220119106264fbcd20ab3fe9ffe82db731e957
MODERATE,344,PC+HCOO__0033,PC 14:0_18:1,66,39,0.1,4,"[124, 354, 401, 557]",0.06060606060606061,1.1492842532379874,0.2,0.9883162492513382,0.9883160795985181,0.9999999999999993,1.0,1.0,"{""seeds"": {""fragment_dropout"": 9608764072102833704, ""fragment_intensity"": 16197682037001468717, ""parent"": 2518748271140679274}, ""u_sha256"": ""638dc2826087dd328cbc7cf00ae81ea1a55b287bc061e798aa3d26c8b6076c85"", ""v"": 0.746421266189937, ""z_sha256"": ""c884338293a3b884ef265e5471c75fe39628e895df0b9dce7b386c1b1aee3e8d""}",1fc790295907b785ce6579b28bd8ec05c6a39a7fbd4fda12b442e34d6c7dae1e
MILD,345,PC+HCOO__0056,PC 16:0_16:0,43,71,0.05,4,"[73, 528, 813, 814]",0.09302325581395349,1.0608755462658925,0.1,0.9856848122438691,0.9856848092047088,0.9999999999999999,1.0000001192092896,1.0,"{""seeds"": {""fragment_dropout"": 13128920934236239306, ""fragment_intensity"": 11468621836621969211, ""parent"": 17946045721582981239}, ""u_sha256"": ""0e13011fe6146477966caa6bc447601e443dde6d5ba024090b0894fe781c2000"", ""v"": 0.608755462658926, ""z_sha256"": ""177b22b7dd5767775b7886b11de71c3ebf035d533a5a3b279ea913e39f98b8d3""}",0558387aec83ab225b848cd94398f7bd5e42ad3ac40a71268e4c8b79544e6194
MODERATE,345,PC+HCOO__0056,PC 16:0_16:0,43,71,0.1,7,"[73, 441, 455, 528, 808, 813, 814]",0.16279069767441862,1.1217510925317853,0.2,0.9838860056973245,0.9838860023892019,1.0,1.0000001192092896,1.0,"{""seeds"": {""fragment_dropout"": 13128920934236239306, ""fragment_intensity"": 11468621836621969211, ""parent"": 17946045721582981239}, ""u_sha256"": ""0e13011fe6146477966caa6bc447601e443dde6d5ba024090b0894fe781c2000"", ""v"": 0.608755462658926, ""z_sha256"": ""177b22b7dd5767775b7886b11de71c3ebf035d533a5a3b279ea913e39f98b8d3""}",50d6a7ad8fc39724d699e3e46e0193415c8a21d8019c596757b8a055438fc2d5
MILD,346,PC+HCOO__0057,PC 16:0_16:1,58,801,0.05,2,"[80, 434]",0.034482758620689655,1.0909261648022794,0.1,0.9997937532302118,0.9997937669755734,0.9999999999999998,1.0,1.0,"{""seeds"": {""fragment_dropout"": 580756321118754419, ""fragment_intensity"": 4535928606135419704, ""parent"": 9682247455255578771}, ""u_sha256"": ""c163f1116e462f8b8bd7c5794673c9f29f87052bc25c84aeac361b63e7f229b7"", ""v"": 0.9092616480227955, ""z_sha256"": ""b2b6fff79f5a77e449e24293b58ba9f834e0059ece9ac0332d5a82311df71453""}",cc5da8c191cf450ddd594fed82efb93fccf7547b5a37e5ae4f0bea176d7a9a47
MODERATE,346,PC+HCOO__0057,PC 16:0_16:1,58,801,0.1,4,"[72, 77, 80, 434]",0.06896551724137931,1.181852329604559,0.2,0.9991301505327946,0.9991302111889516,0.9999999999999993,1.0,1.0,"{""seeds"": {""fragment_dropout"": 580756321118754419, ""fragment_intensity"": 4535928606135419704, ""parent"": 9682247455255578771}, ""u_sha256"": ""c163f1116e462f8b8bd7c5794673c9f29f87052bc25c84aeac361b63e7f229b7"", ""v"": 0.9092616480227955, ""z_sha256"": ""b2b6fff79f5a77e449e24293b58ba9f834e0059ece9ac0332d5a82311df71453""}",303ceb4732d1cb26fd40f78a176b378bff74619d79f5c64c531b17775fb792ad
MILD,347,PC+HCOO__0474,PC 14:0_17:1,70,95,0.05,3,"[38, 107, 495]",0.04285714285714286,1.0372927538835124,0.1,0.9933745950428071,0.9933747169500283,0.9999999999999988,0.9999999403953552,1.0,"{""seeds"": {""fragment_dropout"": 909734227967740221, ""fragment_intensity"": 869872662217630618, ""parent"": 12384835131688583646}, ""u_sha256"": ""3a9e123a7aa53c05a2091aeb6846c79fed3a737984bf4d2d8493fb1feb24de95"", ""v"": 0.37292753883512497, ""z_sha256"": ""c9ffe134a82d06c8bbcb62c553a2abf925253ad086d98229676a4762e974e30e""}",9d7ff8f28f3785d775bce4f4ca5a6e43bfaecc351d7201d6e90357c057ba1c32
MODERATE,347,PC+HCOO__0474,PC 14:0_17:1,70,95,0.1,4,"[38, 107, 495, 500]",0.05714285714285714,1.074585507767025,0.2,0.97686154130995,0.9768620555949179,1.0,0.9999999403953552,1.0,"{""seeds"": {""fragment_dropout"": 909734227967740221, ""fragment_intensity"": 869872662217630618, ""parent"": 12384835131688583646}, ""u_sha256"": ""3a9e123a7aa53c05a2091aeb6846c79fed3a737984bf4d2d8493fb1feb24de95"", ""v"": 0.37292753883512497, ""z_sha256"": ""c9ffe134a82d06c8bbcb62c553a2abf925253ad086d98229676a4762e974e30e""}",f1d05a8d0ed1436bdf2b68750f793275093e47c693e44ea13cd420daa2a52765
MILD,348,PCO+HCOO__0057,PC O-16:0_16:1,35,777,0.05,1,[776],0.02857142857142857,0.9450011748706652,0.1,0.9995715257751359,0.9995715310337223,1.0,1.0,1.0,"{""seeds"": {""fragment_dropout"": 5367837156373446411, ""fragment_intensity"": 8234024321110147848, ""parent"": 12480194394961200494}, ""u_sha256"": ""a7467d194b732314ca90de5664310df01e08ba388c220e302b22606f037db3d9"", ""v"": -0.5499882512933483, ""z_sha256"": ""4def01980ab5f7a1b4133bed9dc90405ce7c8b7aaa85bdd3376a159acaf565e8""}",7a1d9d594e51f016ed1664f7dfafe9d7e86f04c80eebe65b58ff6e993bc03ff2
MODERATE,348,PCO+HCOO__0057,PC O-16:0_16:1,35,777,0.1,1,[776],0.02857142857142857,0.8900023497413303,0.2,0.9984228377734098,0.9984228602792813,1.0,1.0,1.0,"{""seeds"": {""fragment_dropout"": 5367837156373446411, ""fragment_intensity"": 8234024321110147848, ""parent"": 12480194394961200494}, ""u_sha256"": ""a7467d194b732314ca90de5664310df01e08ba388c220e302b22606f037db3d9"", ""v"": -0.5499882512933483, ""z_sha256"": ""4def01980ab5f7a1b4133bed9dc90405ce7c8b7aaa85bdd3376a159acaf565e8""}",3d7879e8dd8df9f3068f19ea76f2bb0626d4d70d95ec4fa23a751027e6f6b9d0
MILD,349,PCO+HCOO__0082,PC O-16:1_16:1,35,773,0.05,0,[],0.0,0.9443537772588313,0.1,0.9988930395703317,0.9988940335682911,0.9999999999999998,1.0,1.0,"{""seeds"": {""fragment_dropout"": 1460312694633369104, ""fragment_intensity"": 5738799747398770878, ""parent"": 1691923905960920568}, ""u_sha256"": ""768b83fd4fca052716ddbc1019f585d469f3da75bf51ff81764cf8e560ebf3f6"", ""v"": -0.5564622274116868, ""z_sha256"": ""b6ecd31deccad75cce0ac5e4cd44039c9a64e64a646ff57d8dd0ba6dd8882f4d""}",fd9880503f5b9cf86bae20aacf0160b2d9b4eb8d6eb49535e6243f11e8bd73c9
MODERATE,349,PCO+HCOO__0082,PC O-16:1_16:1,35,773,0.1,2,"[382, 780]",0.05714285714285714,0.8887075545176626,0.2,0.9958893588058002,0.9958931206534549,0.9999999999999993,1.0,1.0,"{""seeds"": {""fragment_dropout"": 1460312694633369104, ""fragment_intensity"": 5738799747398770878, ""parent"": 1691923905960920568}, ""u_sha256"": ""768b83fd4fca052716ddbc1019f585d469f3da75bf51ff81764cf8e560ebf3f6"", ""v"": -0.5564622274116868, ""z_sha256"": ""b6ecd31deccad75cce0ac5e4cd44039c9a64e64a646ff57d8dd0ba6dd8882f4d""}",f91a15ff83a46ba38c2afd9a09d96c86649a0b2c051680e62133bced04feb2ac
MILD,350,PCO+HCOO__0083,PC O-16:1_18:0,35,126,0.05,1,[455],0.02857142857142857,1.047197669362891,0.1,0.9917914342821762,0.9917393364298689,1.0,1.0,1.0,"{""seeds"": {""fragment_dropout"": 12655067430451818943, ""fragment_intensity"": 9027534715393323927, ""parent"": 1563550191564120836}, ""u_sha256"": ""b2b45d60062ef9be640950120455e83d27167ffffeebd7d9c2e08e3e8a891711"", ""v"": 0.47197669362891004, ""z_sha256"": ""cedd3269f962c69432a7d291a4048ee1fa65670d1e41ae57d1838309a2254ea9""}",71c9633965c6f58fb61b88ff94ec27797e1e1b51557c366438a297cea6bef8a7
MODERATE,350,PCO+HCOO__0083,PC O-16:1_18:0,35,126,0.1,4,"[393, 455, 463, 832]",0.11428571428571428,1.094395338725782,0.2,0.9739325885497837,0.9738511236237593,0.9999999999999991,1.0,1.0000001192092896,"{""seeds"": {""fragment_dropout"": 12655067430451818943, ""fragment_intensity"": 9027534715393323927, ""parent"": 1563550191564120836}, ""u_sha256"": ""b2b45d60062ef9be640950120455e83d27167ffffeebd7d9c2e08e3e8a891711"", ""v"": 0.47197669362891004, ""z_sha256"": ""cedd3269f962c69432a7d291a4048ee1fa65670d1e41ae57d1838309a2254ea9""}",d9a63403cac58efd164ae346534857a6552e4c63a898721eb74c76334522bac9
MILD,351,PCO+HCOO__0084,PC O-16:1_18:1,35,828,0.05,3,"[381, 454, 467]",0.08571428571428572,1.0149460582959766,0.1,0.9988219687920044,0.998838025143835,0.9999999999999997,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 2948629279990076657, ""fragment_intensity"": 4627781077041917070, ""parent"": 5612131133050726958}, ""u_sha256"": ""ab4d636c57b0f8d12b950dacff535d893ab4bb642259915a584e0c745d794888"", ""v"": 0.14946058295976528, ""z_sha256"": ""2c9e916e140a09bb1dd956e413388b5f307231a5f171c3c7e95160c7cdc772f9""}",9801a50b0ccee4509781498b3f081d7459851914dc2739fcc909a9f598f417f5
MODERATE,351,PCO+HCOO__0084,PC O-16:1_18:1,35,828,0.1,5,"[381, 454, 459, 467, 830]",0.14285714285714285,1.029892116591953,0.2,0.9917407247885917,0.9917842097661662,0.9999999999999999,1.0,1.0,"{""seeds"": {""fragment_dropout"": 2948629279990076657, ""fragment_intensity"": 4627781077041917070, ""parent"": 5612131133050726958}, ""u_sha256"": ""ab4d636c57b0f8d12b950dacff535d893ab4bb642259915a584e0c745d794888"", ""v"": 0.14946058295976528, ""z_sha256"": ""2c9e916e140a09bb1dd956e413388b5f307231a5f171c3c7e95160c7cdc772f9""}",7c11aaf1d6d2fd8276995435e72e85caa48d75577b97a3f63f13127b7ed59cf1
MILD,352,PCO+HCOO__0085,PC O-16:1_18:2,36,825,0.05,3,"[122, 125, 386]",0.08333333333333333,1.0853781716464577,0.1,0.9996841741094176,0.999727789705834,1.0,1.0,0.9999998807907104,"{""seeds"": {""fragment_dropout"": 14992758818357028980, ""fragment_intensity"": 16597270092850101107, ""parent"": 17073185856604355990}, ""u_sha256"": ""5848919fbda73b8763c7070ab4412b40298b26c79d0d01590a7c2929c8e10117"", ""v"": 0.853781716464576, ""z_sha256"": ""b82758f49d378392fabe88ccfff8e82982ae6bdb3f4534b11eb1cf8e9425d241""}",23aa7f0681ec07d76f205de3ec74efc6b71ae0fb81a5554780312669dd5ad502
MODERATE,352,PCO+HCOO__0085,PC O-16:1_18:2,36,825,0.1,4,"[122, 125, 386, 454]",0.1111111111111111,1.1707563432929153,0.2,0.9987156314319937,0.9989120331184635,0.9999999999999999,1.0,1.0000001192092896,"{""seeds"": {""fragment_dropout"": 14992758818357028980, ""fragment_intensity"": 16597270092850101107, ""parent"": 17073185856604355990}, ""u_sha256"": ""5848919fbda73b8763c7070ab4412b40298b26c79d0d01590a7c2929c8e10117"", ""v"": 0.853781716464576, ""z_sha256"": ""b82758f49d378392fabe88ccfff8e82982ae6bdb3f4534b11eb1cf8e9425d241""}",96ddc6b29e3b2099e8dd1a7ef34e0d76c77204f4ccdec52fc620243b37be7af1
MILD,353,PCO+HCOO__0454,PC O-16:1_17:0,38,101,0.05,0,[],0.0,1.0015494921501422,0.1,0.9986548432518474,0.9986541896339683,0.9999999999999999,1.0,1.0,"{""seeds"": {""fragment_dropout"": 8555291395797185323, ""fragment_intensity"": 10447657842187903424, ""parent"": 7427003622796325571}, ""u_sha256"": ""e177cb13f7721d14f53bff98ef755c6a0532c442c2638a9c6023aa4041bc3a95"", ""v"": 0.01549492150142262, ""z_sha256"": ""233eae4af521443d703e801b16faa8cf612143ea51e65fafc2ac310284e221d3""}",6be4c7f955ffdbcbcd2e145afaf66e37d710f8768a9c3a77f2171f5f1cef7c02
MODERATE,353,PCO+HCOO__0454,PC O-16:1_17:0,38,101,0.1,3,"[377, 802, 805]",0.07894736842105263,1.0030989843002844,0.2,0.8367972091015148,0.83665693298399,1.0,1.0,1.0,"{""seeds"": {""fragment_dropout"": 8555291395797185323, ""fragment_intensity"": 10447657842187903424, ""parent"": 7427003622796325571}, ""u_sha256"": ""e177cb13f7721d14f53bff98ef755c6a0532c442c2638a9c6023aa4041bc3a95"", ""v"": 0.01549492150142262, ""z_sha256"": ""233eae4af521443d703e801b16faa8cf612143ea51e65fafc2ac310284e221d3""}",0398463efa85803e0bcbb7d8ea8caf5f2acf70360e0c5322a0cc91f48d659a9c
MILD,354,PCO+HCOO__0475,PC O-16:0_17:1,34,802,0.05,3,"[394, 405, 814]",0.08823529411764706,1.0938568562433366,0.1,0.999489697087562,0.9994897316408521,1.0,0.9999999403953552,1.0,"{""seeds"": {""fragment_dropout"": 6883023160257568333, ""fragment_intensity"": 15978808092108557938, ""parent"": 13667842955909925108}, ""u_sha256"": ""406849252af134215a254e2d5941ee476a5a7f881c40977e4413be2ec336d1c6"", ""v"": 0.9385685624333666, ""z_sha256"": ""61280cf9dcb4bce55c740c623465703d8f59a6a36516e78039ca171d8af7b848""}",7dc8eb0664ae4be2ba6d9665b774899896a3ab3d8f46868bae2010c52b614daf
MODERATE,354,PCO+HCOO__0475,PC O-16:0_17:1,34,802,0.1,5,"[394, 399, 405, 804, 814]",0.14705882352941177,1.1877137124866732,0.2,0.9978136410155175,0.9978137807906704,1.0,0.9999999403953552,1.0,"{""seeds"": {""fragment_dropout"": 6883023160257568333, ""fragment_intensity"": 15978808092108557938, ""parent"": 13667842955909925108}, ""u_sha256"": ""406849252af134215a254e2d5941ee476a5a7f881c40977e4413be2ec336d1c6"", ""v"": 0.9385685624333666, ""z_sha256"": ""61280cf9dcb4bce55c740c623465703d8f59a6a36516e78039ca171d8af7b848""}",b9f022dd401530fb72f72ab96bb7a8fd533d6991c9441c03382aa35917a4e4e3
MILD,355,PC+CH3COO__0032,PC 14:0_18:0,66,807,0.05,2,"[132, 417]",0.030303030303030304,0.9945899760336194,0.1,0.9923068462432805,0.9923068453729741,0.9999999999999992,1.0,1.0,"{""seeds"": {""fragment_dropout"": 13746048021285209634, ""fragment_intensity"": 1208243870586625302, ""parent"": 11185511166255122076}, ""u_sha256"": ""630957f4458545f469fe7bb073db63bc8b7fefbda2849c563e36d18d3b834cee"", ""v"": -0.05410023966380528, ""z_sha256"": ""a63497ae5de3eb3fe357575c0f0a90257666cf597acbf9386e8632c9694113fe""}",5af13d88e92c978267df6070f4688312219f69a27b0695facafbe162da75e7de
MODERATE,355,PC+CH3COO__0032,PC 14:0_18:0,66,807,0.1,3,"[132, 135, 417]",0.045454545454545456,0.989179952067239,0.2,0.9649881973724606,0.9649881926595422,0.9999999999999993,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 13746048021285209634, ""fragment_intensity"": 1208243870586625302, ""parent"": 11185511166255122076}, ""u_sha256"": ""630957f4458545f469fe7bb073db63bc8b7fefbda2849c563e36d18d3b834cee"", ""v"": -0.05410023966380528, ""z_sha256"": ""a63497ae5de3eb3fe357575c0f0a90257666cf597acbf9386e8632c9694113fe""}",316cc99f43f0d7dfb23bbe0ad1cf7785309b5f54d9317aa7318c2cfaa339402b
MILD,356,PC+CH3COO__0033,PC 14:0_18:1,66,801,0.05,2,"[403, 814]",0.030303030303030304,1.0762615843437076,0.1,0.997403459702101,0.9974034585541849,1.0,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 5330660038647646003, ""fragment_intensity"": 17707467044933862008, ""parent"": 6253006099966121332}, ""u_sha256"": ""e19a0a563cbf48af9ec21b98ae87a83de1696e65cdc764c5d5d05f82047e1a14"", ""v"": 0.7626158434370764, ""z_sha256"": ""930b60b5e7c4f079d75e2abea19a9e4da4452ff566a6b0a8de84cd2b0fdb3275""}",0008a06656766daaed19ae7ceac2410d7f585294b210faeb2275d200018fc218
MODERATE,356,PC+CH3COO__0033,PC 14:0_18:1,66,801,0.1,5,"[51, 351, 403, 414, 814]",0.07575757575757576,1.1525231686874153,0.2,0.9911415237376799,0.9911415195519017,0.9999999999999996,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 5330660038647646003, ""fragment_intensity"": 17707467044933862008, ""parent"": 6253006099966121332}, ""u_sha256"": ""e19a0a563cbf48af9ec21b98ae87a83de1696e65cdc764c5d5d05f82047e1a14"", ""v"": 0.7626158434370764, ""z_sha256"": ""930b60b5e7c4f079d75e2abea19a9e4da4452ff566a6b0a8de84cd2b0fdb3275""}",a019440388a69144179c8bbed637d17b2eee7fba6c893bf8e5e06cca191d8889
MILD,357,PC+CH3COO__0056,PC 16:0_16:0,43,71,0.05,2,"[79, 814]",0.046511627906976744,0.9116773868365518,0.1,0.9972089868084041,0.9972089876669568,0.9999999999999989,1.0,1.0,"{""seeds"": {""fragment_dropout"": 3214027099656154375, ""fragment_intensity"": 14609240771572019039, ""parent"": 12831147783197895803}, ""u_sha256"": ""35c2c2a61d0cca9c3be24a7ce43291c7d115967322ec30ac32487b353f0cb220"", ""v"": -0.8832261316344818, ""z_sha256"": ""baadb68646bc4dcec9acb7e912d9540e787374e580757a94d5851444cf68e546""}",8511852accf8edea96a88d1ab2668d5e1c062b626ed3bac227120580321ba37f
MODERATE,357,PC+CH3COO__0056,PC 16:0_16:0,43,71,0.1,2,"[79, 814]",0.046511627906976744,0.8233547736731036,0.2,0.9903681054118438,0.9903681082661184,0.9999999999999998,1.0,1.0,"{""seeds"": {""fragment_dropout"": 3214027099656154375, ""fragment_intensity"": 14609240771572019039, ""parent"": 12831147783197895803}, ""u_sha256"": ""35c2c2a61d0cca9c3be24a7ce43291c7d115967322ec30ac32487b353f0cb220"", ""v"": -0.8832261316344818, ""z_sha256"": ""baadb68646bc4dcec9acb7e912d9540e787374e580757a94d5851444cf68e546""}",876d52f98f630fd9a0fdbc9ab78b7e2221f511d752681aa49c9bf8dd13c3806e
MILD,358,PC+CH3COO__0057,PC 16:0_16:1,58,71,0.05,3,"[76, 436, 527]",0.05172413793103448,0.9577710820013435,0.1,0.9874388059880103,0.9874388044213337,0.9999999999999997,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 4272372713016025172, ""fragment_intensity"": 7435998453309665284, ""parent"": 7093589500658435975}, ""u_sha256"": ""5da1810edd476e3bc3ee718745330d89e52da920ba17c779e079bc03759d2fa3"", ""v"": -0.42228917998656446, ""z_sha256"": ""323458c1900a628787605ce6a5824db6ae6a7a7884e38bcba45f0d1a28851496""}",76f19fb39b5d7f9b0e34a6ffdaaee737188ec15f17e02ff6322c2c86b00f17f5
MODERATE,358,PC+CH3COO__0057,PC 16:0_16:1,58,71,0.1,5,"[75, 76, 436, 527, 810]",0.08620689655172414,0.9155421640026871,0.2,0.9540869988379611,0.9540869921281534,0.9999999999999999,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 4272372713016025172, ""fragment_intensity"": 7435998453309665284, ""parent"": 7093589500658435975}, ""u_sha256"": ""5da1810edd476e3bc3ee718745330d89e52da920ba17c779e079bc03759d2fa3"", ""v"": -0.42228917998656446, ""z_sha256"": ""323458c1900a628787605ce6a5824db6ae6a7a7884e38bcba45f0d1a28851496""}",af8f5635dc6c5ab25c1fcc71068cabba5f499287c10825f93a571d3f7043a687
MILD,359,PC+CH3COO__0474,PC 14:0_17:1,70,95,0.05,1,[43],0.014285714285714285,1.0961904495688464,0.1,0.9950140019544286,0.9950139981581916,0.9999999999999998,1.0000001192092896,1.0,"{""seeds"": {""fragment_dropout"": 12852246668453119647, ""fragment_intensity"": 13155942543250928271, ""parent"": 1045176976804254689}, ""u_sha256"": ""b222e87455132cb227a7173ecf02e61586040f4254dab79374f239707c86ffd5"", ""v"": 0.9619044956884635, ""z_sha256"": ""c8e4a11186564241559e7423864d8415d474d3c2ff2aab0e5e08c77bcb2676a2""}",ec47d0b1b78262626944627f40c823efbea4e88e60141731aea528a99b5d2f66
MODERATE,359,PC+CH3COO__0474,PC 14:0_17:1,70,95,0.1,6,"[43, 284, 343, 428, 429, 498]",0.08571428571428572,1.1923808991376927,0.2,0.990479688660728,0.9904796813525912,1.0,1.0000001192092896,1.0000001192092896,"{""seeds"": {""fragment_dropout"": 12852246668453119647, ""fragment_intensity"": 13155942543250928271, ""parent"": 1045176976804254689}, ""u_sha256"": ""b222e87455132cb227a7173ecf02e61586040f4254dab79374f239707c86ffd5"", ""v"": 0.9619044956884635, ""z_sha256"": ""c8e4a11186564241559e7423864d8415d474d3c2ff2aab0e5e08c77bcb2676a2""}",4fe1e0cd310720801144432b024b14a1a9fcee7e83f1a1774b1c984a26ab1221
MILD,360,PCO+CH3COO__0057,PC O-16:0_16:1,35,68,0.05,1,[783],0.02857142857142857,0.9436578291188267,0.1,0.9989030700434047,0.998903070888781,1.0,1.0,1.0,"{""seeds"": {""fragment_dropout"": 5504021046256270233, ""fragment_intensity"": 15013683812326811364, ""parent"": 11831854117927585889}, ""u_sha256"": ""0733b18b16414f341b3d42dc7e210c2ba7bc71516a9497185beda9c144bb729e"", ""v"": -0.5634217088117328, ""z_sha256"": ""8c0611394fd50d275b871f15c732637af0fbb4b583487d3ec621797437d507e0""}",a23b8e8e6879287df91a8700fc6c62a2e177cae01bd05d83cd7dfec9226d3d01
MODERATE,360,PCO+CH3COO__0057,PC O-16:0_16:1,35,68,0.1,2,"[462, 783]",0.05714285714285714,0.8873156582376535,0.2,0.9958361481364211,0.995836151600499,0.9999999999999991,1.0,1.0,"{""seeds"": {""fragment_dropout"": 5504021046256270233, ""fragment_intensity"": 15013683812326811364, ""parent"": 11831854117927585889}, ""u_sha256"": ""0733b18b16414f341b3d42dc7e210c2ba7bc71516a9497185beda9c144bb729e"", ""v"": -0.5634217088117328, ""z_sha256"": ""8c0611394fd50d275b871f15c732637af0fbb4b583487d3ec621797437d507e0""}",72e554824229e92e2d5fd8bdc1ded85047a1f68795ff73058e46b73f803ae0c3
MILD,361,PCO+CH3COO__0082,PC O-16:1_16:1,35,68,0.05,1,[73],0.02857142857142857,0.9004465968267392,0.1,0.9957033095623815,0.995703314388386,0.9999999999999998,1.0,0.9999999403953552,"{""seeds"": {""fragment_dropout"": 14098381902350246855, ""fragment_intensity"": 13225879316690278687, ""parent"": 14841633657646089716}, ""u_sha256"": ""2c2a4f8fe5730791a071e09c6206c51d68ae1b52c0f20322e3b187885d0f9a23"", ""v"": -0.9955340317326073, ""z_sha256"": ""34c8731976e00f5b3ba2a99ddae5a11f7ef02776d47020f8a8b4af9fff80fd43""}",928b87cbdf274e3cb0076bd437bc7ef4ea4374e28d5b8bab4b61545b9e5dec13
MODERATE,361,PCO+CH3COO__0082,PC O-16:1_16:1,35,68,0.1,2,"[73, 776]",0.05714285714285714,0.8008931936534786,0.2,0.981660733653983,0.9816607888985444,1.0,1.0,1.0,"{""seeds"": {""fragment_dropout"": 14098381902350246855, ""fragment_intensity"": 13225879316690278687, ""parent"": 14841633657646089716}, ""u_sha256"": ""2c2a4f8fe5730791a071e09c6206c51d68ae1b52c0f20322e3b187885d0f9a23"", ""v"": -0.9955340317326073, ""z_sha256"": ""34c8731976e00f5b3ba2a99ddae5a11f7ef02776d47020f8a8b4af9fff80fd43""}",8a124dee076ed50754e572cdd4fd83f1c07278b8a11b1df929e1e3e0b5eaac75
MILD,362,PCO+CH3COO__0453,PC O-16:0_17:0,35,808,0.05,0,[],0.0,0.9007344652512691,0.1,0.997880075895334,0.9978800757871888,1.0,1.0000001192092896,1.0000001192092896,"{""seeds"": {""fragment_dropout"": 7346812705202479846, ""fragment_intensity"": 16055501317662517990, ""parent"": 6394727116825749727}, ""u_sha256"": ""e047f83ca74058dda8d68130232416e6f9ae6a71194c75340295e7c36746410f"", ""v"": -0.9926553474873092, ""z_sha256"": ""95350587994c21fe13fe53040e93dd234e53a73d96d694c560576657d83283cb""}",789f8f05a200ff69339a65a9b27b935b8a93bf95f0069091092d1ad21496713f
